source,target,weight
SSp-ul1 left,SSp-n1 left,3
SSp-ul1 left,SSp-m1 left,91
SSp-ul1 left,SSp-ul1 left,159
SSp-ul1 left,SSp-un1 left,1
SSp-ul1 right,MOp1 right,11
SSp-ul1 right,MOs1 right,2
SSp-ul1 right,SSp-n1 right,1
SSp-ul1 right,SSp-bfd1 right,3
SSp-ul1 right,SSp-ll1 right,7
SSp-ul1 right,SSp-m1 right,2
SSp-ul1 right,SSp-ul1 right,92
SSp-ul1 right,SSp-tr1 right,7
SSp-ul1 right,SSp-un1 right,4
SSp-ul1 right,SSs1 right,1
SSp-ul1 right,VISal1 right,1
SSp-ul1 right,VISp1 right,11
SSp-ul1 right,MOB right,2
SSp-tr1 left,MOs1 left,5
SSp-tr1 left,SSp-ll1 left,44
SSp-tr1 left,SSp-tr1 left,13
SSp-tr1 left,VISp1 left,8
SSp-tr1 right,SSp-ll1 right,1
SSp-tr1 right,SSp-tr1 right,34
SSp-un1 left,SSp-n1 left,10
SSp-un1 left,SSp-bfd1 left,7
SSp-un1 left,SSp-m1 left,3
SSp-un1 left,SSp-un1 left,14
SSp-un1 right,SSp-n1 right,1
SSp-un1 right,SSp-bfd1 right,56
SSp-un1 right,SSp-ll1 right,5
SSp-un1 right,SSp-m1 right,25
SSp-un1 right,SSp-ul1 right,44
SSp-un1 right,SSp-un1 right,40
SSs1 right,SSp-bfd1 right,7
SSs1 right,SSs1 right,35
SSs1 right,VISal1 right,1
VISal1 left,SSp-bfd1 left,1
VISal1 left,VISal1 left,16
VISal1 left,VISrl1 left,1
VISal1 right,SSs1 right,5
VISal1 right,VISal1 right,13
VISal1 right,VISrl1 right,1
VISam1 left,VISam1 left,12
VISam1 right,VISam1 right,1
VISp1 left,VISal1 left,5
VISp1 left,VISp1 left,192
VISp1 left,VISrl1 left,1
VISp1 right,SSp-bfd1 right,1
VISp1 right,VISal1 right,4
VISp1 right,VISp1 right,108
VISp1 right,VISpm1 right,2
VISp1 right,VISrl1 right,3
VISpm1 left,VISpm1 left,7
VISpm1 right,VISpm1 right,2
RSPagl1 left,VISam1 left,4
RSPagl1 left,RSPagl1 left,41
RSPagl1 left,VISa1 left,1
RSPagl1 right,VISam1 right,1
RSPagl1 right,VISpm1 right,35
RSPagl1 right,RSPagl1 right,78
RSPagl1 right,RSPd1 right,6
RSPagl1 right,VISa1 right,3
RSPd1 left,RSPagl1 left,22
RSPd1 left,RSPd1 left,172
RSPd1 right,RSPagl1 right,4
RSPd1 right,RSPd1 right,54
VISa1 left,MOp1 left,29
VISa1 left,MOs1 left,22
VISa1 left,SSp-ll1 left,1
VISa1 left,SSp-tr1 left,22
VISa1 left,VISam1 left,21
VISa1 left,RSPagl1 left,107
VISa1 left,RSPd1 left,39
VISa1 left,VISa1 left,52
VISa1 right,SSp-ll1 right,1
VISa1 right,SSp-m1 right,1
VISa1 right,VISal1 right,2
VISa1 right,VISp1 right,3
VISa1 right,RSPagl1 right,1
VISa1 right,VISrl1 right,2
VISrl1 left,SSp-bfd1 left,1
VISrl1 left,VISp1 left,9
VISrl1 left,VISrl1 left,20
VISrl1 right,VISp1 right,1
VISrl1 right,VISrl1 right,3
MOB left,MOB left,37
MOB right,MOB right,13
