source,target,weight
SSp-ll1 right,RSPagl1 right,70
SSp-ll1 right,RSPd1 right,24
SSp-ll1 right,VISa1 right,5
SSp-m1 left,MOp1 left,92
SSp-m1 left,MOs1 left,8
SSp-m1 left,SSp-n1 left,31
SSp-m1 left,SSp-m1 left,130
SSp-m1 left,SSp-ul1 left,3
SSp-m1 left,SSp-un1 left,21
SSp-m1 right,MOp1 right,347
SSp-m1 right,MOs1 right,388
SSp-m1 right,SSp-n1 right,183
SSp-m1 right,SSp-bfd1 right,42
SSp-m1 right,SSp-m1 right,237
SSp-m1 right,SSp-ul1 right,17
SSp-m1 right,SSp-tr1 right,1
SSp-m1 right,SSp-un1 right,12
SSp-m1 right,SSs1 right,3
SSp-m1 right,VISp1 right,2
SSp-m1 right,RSPd1 right,1
SSp-ul1 left,SSp-m1 left,10
SSp-ul1 left,SSp-ul1 left,41
SSp-ul1 right,MOp1 right,4
SSp-ul1 right,MOs1 right,51
SSp-ul1 right,SSp-bfd1 right,1
SSp-ul1 right,SSp-ul1 right,33
SSp-ul1 right,SSp-un1 right,1
SSp-tr1 left,SSp-ll1 left,8
SSp-tr1 left,SSp-ul1 left,3
SSp-tr1 left,SSp-tr1 left,30
SSp-tr1 left,SSp-un1 left,1
SSp-un1 left,MOs1 left,18
SSp-un1 left,SSp-n1 left,12
SSp-un1 left,SSp-bfd1 left,2
SSp-un1 right,SSp-n1 right,33
SSp-un1 right,SSp-bfd1 right,2
SSp-un1 right,SSp-m1 right,3
SSp-un1 right,SSp-un1 right,1
SSs1 right,SSp-bfd1 right,6
SSs1 right,SSs1 right,23
SSs1 right,VISal1 right,1
VISal1 left,SSp-bfd1 left,26
VISal1 left,VISal1 left,29
VISal1 left,VISrl1 left,6
VISal1 right,SSs1 right,1
VISal1 right,VISal1 right,13
VISal1 right,VISrl1 right,2
VISam1 right,VISam1 right,1
VISp1 left,VISp1 left,203
VISp1 left,RSPd1 left,1
VISp1 right,VISal1 right,6
VISp1 right,VISp1 right,188
VISp1 right,VISpm1 right,2
VISp1 right,VISrl1 right,21
VISpm1 left,VISpm1 left,3
VISpm1 left,RSPagl1 left,3
VISpm1 right,VISp1 right,6
VISpm1 right,VISpm1 right,15
VISpm1 right,RSPagl1 right,1
RSPagl1 left,MOp1 left,88
RSPagl1 left,MOs1 left,10
RSPagl1 left,SSp-ll1 left,118
RSPagl1 left,SSp-ul1 left,9
RSPagl1 left,SSp-tr1 left,96
RSPagl1 left,VISam1 left,4
RSPagl1 left,RSPagl1 left,38
RSPagl1 left,RSPd1 left,11
RSPagl1 left,VISa1 left,8
RSPagl1 right,RSPagl1 right,7
RSPagl1 right,RSPd1 right,3
RSPd1 left,MOs1 left,136
RSPd1 left,RSPagl1 left,30
RSPd1 left,RSPd1 left,76
RSPd1 left,VISa1 left,3
RSPd1 right,MOs1 right,143
RSPd1 right,RSPagl1 right,3
RSPd1 right,RSPd1 right,278
VISa1 left,VISp1 left,35
VISa1 left,VISpm1 left,1
VISa1 left,VISa1 left,1
VISa1 left,VISrl1 left,20
VISa1 right,MOp1 right,1
VISa1 right,SSp-m1 right,8
VISa1 right,VISal1 right,27
VISa1 right,VISp1 right,82
VISa1 right,VISpm1 right,5
VISa1 right,VISa1 right,4
VISrl1 left,VISal1 left,1
VISrl1 left,VISrl1 left,18
VISrl1 right,SSp-bfd1 right,1
VISrl1 right,VISal1 right,6
VISrl1 right,VISp1 right,12
VISrl1 right,VISrl1 right,30
MOB left,MOp1 left,1
