source,target,weight
SSp-bfd1 left,SSs1 left,96
SSp-bfd1 left,VISal1 left,1
SSp-bfd1 left,VISp1 left,25
SSp-bfd1 left,VISpm1 left,1
SSp-bfd1 left,VISa1 left,13
SSp-bfd1 left,VISrl1 left,145
SSp-bfd1 right,MOp1 right,63
SSp-bfd1 right,MOs1 right,2
SSp-bfd1 right,SSp-n1 right,330
SSp-bfd1 right,SSp-bfd1 right,3936
SSp-bfd1 right,SSp-ll1 right,149
SSp-bfd1 right,SSp-m1 right,75
SSp-bfd1 right,SSp-ul1 right,281
SSp-bfd1 right,SSp-tr1 right,26
SSp-bfd1 right,SSp-un1 right,150
SSp-bfd1 right,SSs1 right,114
SSp-bfd1 right,VISal1 right,6
SSp-bfd1 right,VISp1 right,14
SSp-bfd1 right,VISa1 right,43
SSp-bfd1 right,VISrl1 right,16
SSp-bfd1 right,MOB right,1
SSp-ll1 left,MOp1 left,386
SSp-ll1 left,MOs1 left,258
SSp-ll1 left,SSp-bfd1 left,1
SSp-ll1 left,SSp-ll1 left,1319
SSp-ll1 left,SSp-m1 left,2
SSp-ll1 left,SSp-ul1 left,55
SSp-ll1 left,SSp-tr1 left,168
SSp-ll1 left,VISam1 left,1
SSp-ll1 left,VISp1 left,64
SSp-ll1 left,VISpm1 left,1
SSp-ll1 left,RSPagl1 left,44
SSp-ll1 left,RSPd1 left,14
SSp-ll1 left,VISa1 left,48
SSp-ll1 left,VISrl1 left,31
SSp-ll1 left,MOB left,6
SSp-ll1 right,MOp1 right,74
SSp-ll1 right,MOs1 right,3
SSp-ll1 right,SSp-bfd1 right,14
SSp-ll1 right,SSp-ll1 right,600
SSp-ll1 right,SSp-ul1 right,252
SSp-ll1 right,SSp-tr1 right,35
SSp-ll1 right,SSp-un1 right,25
SSp-ll1 right,VISp1 right,43
SSp-ll1 right,VISpm1 right,5
SSp-ll1 right,RSPd1 right,1
SSp-ll1 right,VISrl1 right,2
SSp-m1 left,MOp1 left,118
SSp-m1 left,MOs1 left,81
SSp-m1 left,SSp-n1 left,170
SSp-m1 left,SSp-bfd1 left,171
SSp-m1 left,SSp-ll1 left,1
SSp-m1 left,SSp-m1 left,463
SSp-m1 left,SSp-ul1 left,76
SSp-m1 left,SSp-tr1 left,13
SSp-m1 left,SSp-un1 left,11
SSp-m1 left,SSs1 left,8
SSp-m1 left,VISa1 left,18
SSp-m1 left,VISrl1 left,2
SSp-m1 left,MOB left,2
SSp-m1 right,MOp1 right,209
SSp-m1 right,MOs1 right,289
SSp-m1 right,SSp-n1 right,235
SSp-m1 right,SSp-bfd1 right,161
SSp-m1 right,SSp-m1 right,660
SSp-m1 right,SSp-ul1 right,19
SSp-m1 right,SSp-un1 right,6
SSp-m1 right,SSs1 right,19
SSp-m1 right,VISal1 right,5
SSp-m1 right,VISp1 right,1
SSp-m1 right,VISa1 right,2
SSp-m1 right,VISrl1 right,1
SSp-ul1 left,MOp1 left,245
SSp-ul1 left,MOs1 left,205
SSp-ul1 left,SSp-n1 left,154
SSp-ul1 left,SSp-bfd1 left,43
SSp-ul1 left,SSp-ll1 left,6
SSp-ul1 left,SSp-m1 left,278
SSp-ul1 left,SSp-ul1 left,662
SSp-ul1 left,SSp-tr1 left,1
SSp-ul1 left,SSp-un1 left,83
SSp-ul1 left,MOB left,15
SSp-ul1 right,MOp1 right,71
SSp-ul1 right,MOs1 right,176
SSp-ul1 right,SSp-n1 right,61
SSp-ul1 right,SSp-bfd1 right,91
SSp-ul1 right,SSp-ll1 right,60
SSp-ul1 right,SSp-m1 right,129
SSp-ul1 right,SSp-ul1 right,1151
SSp-ul1 right,SSp-un1 right,61
SSp-ul1 right,MOB right,13
SSp-tr1 left,MOp1 left,138
SSp-tr1 left,MOs1 left,41
SSp-tr1 left,SSp-ll1 left,151
SSp-tr1 left,SSp-ul1 left,14
SSp-tr1 left,SSp-tr1 left,57
SSp-tr1 left,RSPagl1 left,48
SSp-tr1 left,RSPd1 left,71
SSp-tr1 left,VISa1 left,1
SSp-tr1 right,SSp-bfd1 right,1
SSp-tr1 right,SSp-ll1 right,7
SSp-tr1 right,SSp-tr1 right,46
SSp-un1 left,SSp-n1 left,41
SSp-un1 left,SSp-bfd1 left,51
SSp-un1 left,SSp-m1 left,42
SSp-un1 left,SSp-ul1 left,48
SSp-un1 left,SSp-un1 left,103
SSp-un1 left,SSs1 left,1
SSp-un1 right,SSp-n1 right,2
SSp-un1 right,SSp-bfd1 right,35
SSp-un1 right,SSp-m1 right,12
SSp-un1 right,SSp-ul1 right,42
SSp-un1 right,SSp-tr1 right,3
SSp-un1 right,SSp-un1 right,77
SSp-un1 right,VISrl1 right,1
SSs1 right,SSp-bfd1 right,41
SSs1 right,SSs1 right,78
SSs1 right,VISal1 right,2
VISal1 left,MOp1 left,2
VISal1 left,SSp-n1 left,1
VISal1 left,SSp-bfd1 left,51
VISal1 left,SSp-ll1 left,30
VISal1 left,SSp-m1 left,13
VISal1 left,SSp-ul1 left,2
VISal1 left,SSs1 left,41
VISal1 left,VISal1 left,24
VISal1 left,VISp1 left,25
VISal1 left,VISrl1 left,1
VISal1 right,SSp-bfd1 right,29
VISal1 right,SSs1 right,20
VISal1 right,VISal1 right,70
VISal1 right,VISp1 right,29
VISal1 right,VISrl1 right,9
VISam1 left,VISam1 left,4
VISam1 right,VISam1 right,4
VISp1 left,SSp-bfd1 left,1
VISp1 left,VISal1 left,49
VISp1 left,VISam1 left,1
VISp1 left,VISp1 left,737
VISp1 left,VISpm1 left,8
VISp1 left,RSPd1 left,79
VISp1 left,VISa1 left,13
VISp1 left,VISrl1 left,157
VISp1 right,SSp-bfd1 right,57
VISp1 right,SSp-ll1 right,2
VISp1 right,SSp-tr1 right,1
VISp1 right,SSs1 right,6
VISp1 right,VISal1 right,138
VISp1 right,VISam1 right,8
VISp1 right,VISp1 right,1459
VISp1 right,VISpm1 right,20
VISp1 right,RSPagl1 right,7
VISp1 right,RSPd1 right,9
VISp1 right,VISa1 right,52
VISp1 right,VISrl1 right,281
VISpm1 left,VISp1 left,4
VISpm1 left,VISpm1 left,30
VISpm1 left,RSPagl1 left,4
VISpm1 right,VISpm1 right,4
RSPagl1 left,VISpm1 left,15
RSPagl1 left,RSPagl1 left,40
RSPagl1 left,RSPd1 left,13
RSPagl1 right,MOs1 right,3
RSPagl1 right,VISp1 right,2
RSPagl1 right,VISpm1 right,7
RSPagl1 right,RSPagl1 right,51
RSPagl1 right,RSPd1 right,28
RSPd1 left,MOs1 left,9
RSPd1 left,VISp1 left,86
RSPd1 left,VISpm1 left,7
RSPd1 left,RSPagl1 left,15
RSPd1 left,RSPd1 left,990
RSPd1 left,VISa1 left,13
RSPd1 left,VISrl1 left,25
RSPd1 right,MOp1 right,8
RSPd1 right,MOs1 right,159
RSPd1 right,SSp-ll1 right,4
RSPd1 right,SSp-tr1 right,2
RSPd1 right,VISp1 right,4
RSPd1 right,VISpm1 right,10
RSPd1 right,RSPagl1 right,44
RSPd1 right,RSPd1 right,889
RSPd1 right,MOB right,6
VISa1 left,SSp-bfd1 left,13
VISa1 left,VISa1 left,6
VISa1 left,VISrl1 left,3
VISa1 right,MOp1 right,3
VISa1 right,SSp-bfd1 right,18
VISa1 right,SSp-ll1 right,18
VISa1 right,SSp-tr1 right,63
VISa1 right,SSs1 right,2
VISa1 right,VISal1 right,6
VISa1 right,VISam1 right,1
VISa1 right,VISp1 right,16
VISa1 right,RSPagl1 right,2
VISa1 right,VISa1 right,75
VISa1 right,VISrl1 right,47
VISrl1 left,SSp-bfd1 left,117
VISrl1 left,SSs1 left,1
VISrl1 left,VISal1 left,33
VISrl1 left,VISp1 left,258
VISrl1 left,VISa1 left,44
VISrl1 left,VISrl1 left,932
VISrl1 right,SSp-bfd1 right,105
VISrl1 right,SSp-ul1 right,2
VISrl1 right,SSp-tr1 right,7
VISrl1 right,SSp-un1 right,5
VISrl1 right,SSs1 right,15
VISrl1 right,VISal1 right,14
VISrl1 right,VISp1 right,44
VISrl1 right,VISa1 right,14
VISrl1 right,VISrl1 right,107
MOB left,MOs1 left,6
MOB left,MOB left,47
MOB right,MOs1 right,41
MOB right,MOB right,420
