source,target,weight
MOp1 left,MOp1 left,1041
MOp1 left,MOs1 left,842
MOp1 left,SSp-n1 left,119
MOp1 left,SSp-ll1 left,119
MOp1 left,SSp-m1 left,351
MOp1 left,SSp-ul1 left,116
MOp1 left,SSp-tr1 left,20
MOp1 left,VISp1 left,7
MOp1 left,VISpm1 left,4
MOp1 left,RSPagl1 left,39
MOp1 left,RSPd1 left,2
MOp1 left,VISa1 left,1
MOp1 left,MOB left,60
MOp1 right,MOp1 right,876
MOp1 right,MOs1 right,239
MOp1 right,SSp-n1 right,23
MOp1 right,SSp-ll1 right,44
MOp1 right,SSp-m1 right,281
MOp1 right,SSp-ul1 right,58
MOp1 right,SSp-tr1 right,13
MOp1 right,SSp-un1 right,6
MOp1 right,MOB right,10
MOs1 left,MOp1 left,903
MOs1 left,MOs1 left,7501
MOs1 left,SSp-bfd1 left,298
MOs1 left,SSp-ll1 left,6
MOs1 left,SSp-m1 left,124
MOs1 left,SSp-ul1 left,196
MOs1 left,SSp-tr1 left,9
MOs1 left,SSp-un1 left,18
MOs1 left,SSs1 left,3
MOs1 left,RSPd1 left,22
MOs1 left,VISa1 left,3
MOs1 left,MOB left,566
MOs1 right,MOp1 right,490
MOs1 right,MOs1 right,5817
MOs1 right,SSp-m1 right,86
MOs1 right,SSp-ul1 right,9
MOs1 right,MOB right,327
SSp-n1 left,MOp1 left,96
SSp-n1 left,MOs1 left,134
SSp-n1 left,SSp-n1 left,447
SSp-n1 left,SSp-bfd1 left,135
SSp-n1 left,SSp-m1 left,197
SSp-n1 left,SSp-ul1 left,4
SSp-n1 left,SSp-un1 left,19
SSp-n1 left,VISp1 left,4
SSp-n1 left,VISrl1 left,3
SSp-n1 right,SSp-n1 right,306
SSp-n1 right,SSp-bfd1 right,303
SSp-n1 right,SSp-m1 right,33
SSp-n1 right,SSp-un1 right,15
SSp-n1 right,SSs1 right,1
SSp-bfd1 left,SSp-n1 left,435
SSp-bfd1 left,SSp-bfd1 left,2759
SSp-bfd1 left,SSp-m1 left,30
SSp-bfd1 left,SSp-ul1 left,42
SSp-bfd1 left,SSp-tr1 left,36
SSp-bfd1 left,SSp-un1 left,122
SSp-bfd1 left,SSs1 left,140
SSp-bfd1 left,VISal1 left,3
SSp-bfd1 left,VISam1 left,2
SSp-bfd1 left,VISp1 left,114
SSp-bfd1 left,VISpm1 left,2
SSp-bfd1 left,VISa1 left,98
SSp-bfd1 left,VISrl1 left,171
SSp-bfd1 right,MOs1 right,42
SSp-bfd1 right,SSp-n1 right,74
SSp-bfd1 right,SSp-bfd1 right,2486
SSp-bfd1 right,SSp-m1 right,4
SSp-bfd1 right,SSp-ul1 right,72
SSp-bfd1 right,SSp-tr1 right,40
SSp-bfd1 right,SSp-un1 right,123
SSp-bfd1 right,SSs1 right,48
SSp-bfd1 right,VISal1 right,35
SSp-bfd1 right,VISam1 right,9
SSp-bfd1 right,VISp1 right,289
SSp-bfd1 right,VISpm1 right,44
SSp-bfd1 right,VISa1 right,60
SSp-bfd1 right,VISrl1 right,186
SSp-ll1 left,MOp1 left,332
SSp-ll1 left,MOs1 left,652
SSp-ll1 left,SSp-bfd1 left,4
SSp-ll1 left,SSp-ll1 left,634
SSp-ll1 left,SSp-ul1 left,403
SSp-ll1 left,SSp-tr1 left,49
SSp-ll1 left,SSp-un1 left,9
SSp-ll1 left,VISp1 left,4
SSp-ll1 left,RSPagl1 left,4
SSp-ll1 left,RSPd1 left,1
SSp-ll1 left,VISa1 left,1
SSp-ll1 left,MOB left,64
SSp-ll1 right,MOp1 right,248
SSp-ll1 right,MOs1 right,5
SSp-ll1 right,SSp-ll1 right,689
SSp-ll1 right,SSp-ul1 right,33
SSp-ll1 right,SSp-tr1 right,43
SSp-m1 left,MOp1 left,137
SSp-m1 left,MOs1 left,31
SSp-m1 left,SSp-n1 left,87
SSp-m1 left,SSp-bfd1 left,6
SSp-m1 left,SSp-m1 left,306
SSp-m1 left,SSp-ul1 left,2
SSp-m1 left,SSp-un1 left,38
SSp-m1 right,MOp1 right,276
SSp-m1 right,MOs1 right,147
SSp-m1 right,SSp-n1 right,88
SSp-m1 right,SSp-bfd1 right,20
SSp-m1 right,SSp-m1 right,582
SSp-m1 right,SSp-ul1 right,19
SSp-m1 right,SSp-un1 right,17
SSp-m1 right,MOB right,8
SSp-ul1 left,MOp1 left,141
SSp-ul1 left,MOs1 left,40
SSp-ul1 left,SSp-bfd1 left,27
SSp-ul1 left,SSp-ll1 left,260
SSp-ul1 left,SSp-m1 left,11
SSp-ul1 left,SSp-ul1 left,1034
SSp-ul1 left,SSp-un1 left,25
SSp-ul1 left,SSs1 left,3
SSp-ul1 right,MOp1 right,96
SSp-ul1 right,MOs1 right,57
SSp-ul1 right,SSp-n1 right,3
SSp-ul1 right,SSp-bfd1 right,76
SSp-ul1 right,SSp-ll1 right,29
SSp-ul1 right,SSp-m1 right,43
SSp-ul1 right,SSp-ul1 right,619
SSp-ul1 right,SSp-tr1 right,12
SSp-ul1 right,SSp-un1 right,55
SSp-ul1 right,SSs1 right,1
SSp-tr1 left,MOp1 left,6
SSp-tr1 left,MOs1 left,12
SSp-tr1 left,SSp-n1 left,34
SSp-tr1 left,SSp-bfd1 left,80
SSp-tr1 left,SSp-ll1 left,99
SSp-tr1 left,SSp-ul1 left,17
SSp-tr1 left,SSp-tr1 left,108
SSp-tr1 left,SSp-un1 left,7
SSp-tr1 left,SSs1 left,6
SSp-tr1 left,VISal1 left,29
SSp-tr1 left,VISam1 left,47
SSp-tr1 left,VISp1 left,6
SSp-tr1 left,VISpm1 left,81
SSp-tr1 left,RSPagl1 left,50
SSp-tr1 left,RSPd1 left,10
SSp-tr1 left,VISrl1 left,3
SSp-tr1 left,MOB left,19
SSp-tr1 right,MOp1 right,133
SSp-tr1 right,MOs1 right,12
SSp-tr1 right,SSp-bfd1 right,11
SSp-tr1 right,SSp-ll1 right,186
SSp-tr1 right,SSp-ul1 right,8
SSp-tr1 right,SSp-tr1 right,305
SSp-tr1 right,SSp-un1 right,1
SSp-tr1 right,SSs1 right,9
SSp-tr1 right,RSPagl1 right,62
SSp-tr1 right,RSPd1 right,20
SSp-tr1 right,VISa1 right,77
SSp-tr1 right,VISrl1 right,3
SSp-un1 left,MOp1 left,35
SSp-un1 left,SSp-n1 left,16
SSp-un1 left,SSp-bfd1 left,72
