source,target,weight
SSp-ll1 right,SSp-ll1 right,74
SSp-ll1 right,SSp-ul1 right,2
SSp-ll1 right,VISal1 right,1
SSp-ll1 right,VISp1 right,2
SSp-m1 left,MOp1 left,310
SSp-m1 left,MOs1 left,263
SSp-m1 left,SSp-n1 left,151
SSp-m1 left,SSp-bfd1 left,33
SSp-m1 left,SSp-m1 left,590
SSp-m1 left,SSp-ul1 left,43
SSp-m1 left,SSp-un1 left,1
SSp-m1 right,MOp1 right,143
SSp-m1 right,MOs1 right,164
SSp-m1 right,SSp-n1 right,207
SSp-m1 right,SSp-bfd1 right,26
SSp-m1 right,SSp-m1 right,816
SSp-m1 right,SSp-ul1 right,7
SSp-m1 right,SSp-un1 right,15
SSp-ul1 left,MOp1 left,62
SSp-ul1 left,MOs1 left,138
SSp-ul1 left,SSp-n1 left,26
SSp-ul1 left,SSp-bfd1 left,18
SSp-ul1 left,SSp-ll1 left,1
SSp-ul1 left,SSp-m1 left,42
SSp-ul1 left,SSp-ul1 left,200
SSp-ul1 left,SSp-un1 left,15
SSp-ul1 right,MOp1 right,5
SSp-ul1 right,MOs1 right,16
SSp-ul1 right,SSp-ll1 right,22
SSp-ul1 right,SSp-m1 right,18
SSp-ul1 right,SSp-ul1 right,87
SSp-ul1 right,SSp-tr1 right,26
SSp-ul1 right,RSPd1 right,5
SSp-ul1 right,VISa1 right,9
SSp-tr1 left,SSp-ll1 left,20
SSp-tr1 left,SSp-ul1 left,9
SSp-tr1 left,SSp-tr1 left,71
SSp-tr1 left,SSp-un1 left,3
SSp-tr1 left,RSPagl1 left,2
SSp-tr1 left,RSPd1 left,4
SSp-tr1 left,VISa1 left,8
SSp-tr1 right,SSp-ll1 right,1
SSp-tr1 right,SSp-tr1 right,38
SSp-tr1 right,RSPagl1 right,2
SSp-tr1 right,VISa1 right,4
SSp-un1 left,SSp-n1 left,2
SSp-un1 left,SSp-m1 left,1
SSp-un1 left,SSp-un1 left,3
SSp-un1 right,MOp1 right,11
SSp-un1 right,MOs1 right,54
SSp-un1 right,SSp-n1 right,11
SSp-un1 right,SSp-m1 right,34
SSp-un1 right,SSp-un1 right,1
SSs1 right,SSp-bfd1 right,11
SSs1 right,SSs1 right,39
VISal1 left,SSp-bfd1 left,12
VISal1 left,VISal1 left,30
VISal1 left,VISrl1 left,5
VISal1 right,VISal1 right,19
VISal1 right,VISp1 right,1
VISam1 right,VISam1 right,1
VISp1 left,SSp-bfd1 left,1
VISp1 left,VISal1 left,23
VISp1 left,VISp1 left,565
VISp1 left,VISpm1 left,2
VISp1 left,VISrl1 left,15
VISp1 right,VISal1 right,3
VISp1 right,VISp1 right,248
VISp1 right,VISrl1 right,6
VISpm1 left,VISam1 left,1
VISpm1 left,VISpm1 left,6
VISpm1 left,RSPagl1 left,1
VISpm1 right,VISpm1 right,2
RSPagl1 left,MOs1 left,1
RSPagl1 left,SSp-bfd1 left,1
RSPagl1 left,SSp-tr1 left,1
RSPagl1 left,VISp1 left,4
RSPagl1 left,VISpm1 left,23
RSPagl1 left,RSPagl1 left,79
RSPagl1 left,RSPd1 left,14
RSPagl1 right,MOs1 right,51
RSPagl1 right,VISpm1 right,1
RSPagl1 right,RSPagl1 right,21
RSPagl1 right,RSPd1 right,67
RSPd1 left,MOp1 left,43
RSPd1 left,MOs1 left,65
RSPd1 left,SSp-n1 left,3
RSPd1 left,SSp-ul1 left,5
RSPd1 left,SSp-tr1 left,13
RSPd1 left,VISam1 left,2
RSPd1 left,RSPagl1 left,96
RSPd1 left,RSPd1 left,457
RSPd1 left,VISa1 left,13
RSPd1 right,MOp1 right,1
RSPd1 right,MOs1 right,3
RSPd1 right,SSp-n1 right,6
RSPd1 right,SSp-m1 right,7
RSPd1 right,VISp1 right,2
RSPd1 right,RSPagl1 right,7
RSPd1 right,RSPd1 right,219
VISa1 left,MOs1 left,12
VISa1 left,SSp-bfd1 left,70
VISa1 left,SSp-ul1 left,1
VISa1 left,SSp-tr1 left,57
VISa1 left,SSp-un1 left,2
VISa1 left,VISam1 left,1
VISa1 left,VISpm1 left,9
VISa1 left,RSPagl1 left,8
VISa1 left,VISa1 left,131
VISa1 right,SSp-tr1 right,2
VISa1 right,VISp1 right,1
VISa1 right,VISa1 right,7
VISa1 right,VISrl1 right,2
VISrl1 left,SSp-bfd1 left,1
VISrl1 left,VISrl1 left,10
VISrl1 right,SSp-bfd1 right,93
VISrl1 right,SSs1 right,3
VISrl1 right,VISp1 right,6
VISrl1 right,VISrl1 right,25
MOB right,MOs1 right,1
